13004,1.040540541
13071,1.081081081
13072,1.058558559
13073,1.083333333
13074,1.047297297
13075,1.065315315
13076,1.063063063
14511,1.054054054
14521,1.101351351
14522,1.09009009
14523,1.114864865
14524,1.101351351
14612,0.966216216
14625,1.087837838
14626,1.11036036
14627,1.085585586
14628,1.076576577
14713,0.952702703
14729,1.078828829
14730,1.074324324
15001,1.130630631
15002,1
15003,1.011261261
15081,1.065315315
15082,1.105855856
15083,1.058558559
15084,1.103603604
15085,1.103603604
15086,1.085585586
15087,1.126126126
15088,1.074324324
15089,1.101351351
15090,1.081081081
15091,1.114864865
16051,0.995495495
16052,1.099099099
16053,0.957207207
16054,1.141891892
16055,0.997747748
16056,1.058558559
16061,1.031531532
16062,1.06981982
16063,1.072072072
16064,1.058558559
16065,1.096846847
16066,1.083333333
16067,1.058558559
16068,1.060810811
16069,1.072072072
16070,1.060810811
16071,1.047297297
16072,1.105855856
16073,1.117117117
16074,1.074324324
16075,1.09009009
16076,1.126126126
16077,1.128378378
